speech_id,speech_url,speech_keyword,speech_duration,speech_date_start,speech_date_end,speech_agenda_item_title,sentence_speaker,sentence_speaker_status,sentence_speaker_party,sentence_speaker_faction,sentence_type,sentence_text,sentence_time_start,sentence_time_end,sentence_duration,sentence_sentiment_score,sentence_sentiment_positive_weight,sentence_sentiment_negative_weight,sentence_sentiment_neutral_weight
ID203700700,https://de.openparliament.tv/api/v1/media/DE-0200037009,Europäische Union,401,2022-05-19T08:11:12,2022-05-19T08:17:53,Tagesordnungspunkt 8,Achim Post,main-speaker,SPD,SPD,speech,Frau Präsidentin!,1.0,1.08,0.08000000000000007,positive,0.6170027852058411,0.28104719519615173,0.1019500121474266
ID203700700,https://de.openparliament.tv/api/v1/media/DE-0200037009,Europäische Union,401,2022-05-19T08:11:12,2022-05-19T08:17:53,Tagesordnungspunkt 8,Achim Post,main-speaker,SPD,SPD,speech,Liebe Kolleginnen und Kollegen!,1.08,10.38,9.3,positive,0.946783721446991,0.03850653022527695,0.014709698036313057
ID203700700,https://de.openparliament.tv/api/v1/media/DE-0200037009,Europäische Union,401,2022-05-19T08:11:12,2022-05-19T08:17:53,Tagesordnungspunkt 8,Achim Post,main-speaker,SPD,SPD,speech,Meine Damen und Herren!,10.38,15.82,5.4399999999999995,neutral,0.057334356009960175,0.06691164523363113,0.8757540583610535
ID203700700,https://de.openparliament.tv/api/v1/media/DE-0200037009,Europäische Union,401,2022-05-19T08:11:12,2022-05-19T08:17:53,Tagesordnungspunkt 8,Achim Post,main-speaker,SPD,SPD,speech,"Wir reden ja heute in einer ganz besonderen Situation über den Europäischen Rat, in einer Situation, die ich jedenfalls noch nicht erlebt habe.",15.82,29.72,13.899999999999999,neutral,0.00232118833810091,0.004762140102684498,0.9929167032241821
ID203700700,https://de.openparliament.tv/api/v1/media/DE-0200037009,Europäische Union,401,2022-05-19T08:11:12,2022-05-19T08:17:53,Tagesordnungspunkt 8,Achim Post,main-speaker,SPD,SPD,speech,"Wir reden in Deutschland und Europa über einen brutalen Angriffskrieg Putins auf die Ukraine, mit schon jetzt Tausenden und Abertausenden von Opfern.",29.72,42.24,12.520000000000003,neutral,0.0003040815354324877,0.0006840450805611908,0.9990118741989136
ID203700700,https://de.openparliament.tv/api/v1/media/DE-0200037009,Europäische Union,401,2022-05-19T08:11:12,2022-05-19T08:17:53,Tagesordnungspunkt 8,Achim Post,main-speaker,SPD,SPD,speech,In Hunderten von Jahren war Europa stets ein Kontinent des Krieges.,44.28,54.02,9.740000000000002,neutral,3.26962731378444e-06,5.35596063855337e-06,0.9999914169311523
ID203700700,https://de.openparliament.tv/api/v1/media/DE-0200037009,Europäische Union,401,2022-05-19T08:11:12,2022-05-19T08:17:53,Tagesordnungspunkt 8,Achim Post,main-speaker,SPD,SPD,speech,"Durch die Europäische Union, durch die europäische Einigung, durch den europäischen Zusammenhalt ist Europa nach dem Zweiten Weltkrieg zu einem Kontinent des Friedens geworden.",54.02,66.56,12.54,neutral,3.7337902085710084e-06,4.62877142126672e-06,0.9999916553497314
ID203700700,https://de.openparliament.tv/api/v1/media/DE-0200037009,Europäische Union,401,2022-05-19T08:11:12,2022-05-19T08:17:53,Tagesordnungspunkt 8,Achim Post,main-speaker,SPD,SPD,speech,"Das, liebe Kolleginnen und Kollegen, sollten wir uns immer vor Augen halten, wenn wir hier über das eine oder andere innenpolitische Scharmützel reden; das ist aus meiner Sicht nämlich auch nicht angemessen bei dem, was hier diskutiert wird.",66.56,78.64,12.079999999999998,neutral,0.1946680247783661,0.23230203986167908,0.5730299353599548
ID203700700,https://de.openparliament.tv/api/v1/media/DE-0200037009,Europäische Union,401,2022-05-19T08:11:12,2022-05-19T08:17:53,Tagesordnungspunkt 8,,,,,comment,(Beifall bei der SPD sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN und der FDP),66.56,96.04,29.480000000000004,neutral,0.0014827860286459327,0.004078169818967581,0.9944390058517456
ID203700700,https://de.openparliament.tv/api/v1/media/DE-0200037009,Europäische Union,401,2022-05-19T08:11:12,2022-05-19T08:17:53,Tagesordnungspunkt 8,Achim Post,main-speaker,SPD,SPD,speech,"Nachdem diese Friedensordnung vor 30 Jahren durch die Balkankriege im ehemaligen Jugoslawien zerstört wurde, wird sie jetzt durch Putin und seinen brutalen Angriffskrieg zerstört.",78.64,96.04,17.400000000000006,neutral,3.7050335777166765e-06,5.6966300689964555e-06,0.9999905824661255
