speech_id,speech_url,speech_keyword,speech_duration,speech_date_start,speech_date_end,speech_agenda_item_title,sentence_speaker,sentence_speaker_status,sentence_speaker_party,sentence_speaker_faction,sentence_type,sentence_text,sentence_time_start,sentence_time_end,sentence_duration,sentence_sentiment_score,sentence_sentiment_positive_weight,sentence_sentiment_negative_weight,sentence_sentiment_neutral_weight
ID203713800,https://de.openparliament.tv/api/v1/media/DE-0200037168,Europäische Union,411,2022-05-19T19:08:21,2022-05-19T19:15:12,Tagesordnungspunkt 18,Anton Hofreiter,main-speaker,GRÜNE,DIE GRÜNEN,speech,Sehr geehrte Frau Präsidentin!,1.0,8.5,7.5,negative,0.019231420010328293,0.9692500233650208,0.011518583633005619
ID203713800,https://de.openparliament.tv/api/v1/media/DE-0200037168,Europäische Union,411,2022-05-19T19:08:21,2022-05-19T19:15:12,Tagesordnungspunkt 18,Anton Hofreiter,main-speaker,GRÜNE,DIE GRÜNEN,speech,Liebe Kolleginnen und Kollegen!,11.76,16.06,4.299999999999999,positive,0.946783721446991,0.03850653022527695,0.014709698036313057
ID203713800,https://de.openparliament.tv/api/v1/media/DE-0200037168,Europäische Union,411,2022-05-19T19:08:21,2022-05-19T19:15:12,Tagesordnungspunkt 18,Anton Hofreiter,main-speaker,GRÜNE,DIE GRÜNEN,speech,"Der Antrag, den man sich anschauen kann, und die Rede, die man sich anhören konnte, sind ein typisches Beispiel dafür: Wenn einem die Ergebnisse der Bürgerbeteiligung aus inhaltlichen Gründen nicht passen, dann erfindet man irgendwelche Verschwörungsmythen, warum diese Bürgerinnen und Bürger jetzt nicht die richtigen Bürgerinnen und Bürger sind.",16.06,38.96,22.900000000000002,negative,0.019545776769518852,0.9399324655532837,0.04052172601222992
ID203713800,https://de.openparliament.tv/api/v1/media/DE-0200037168,Europäische Union,411,2022-05-19T19:08:21,2022-05-19T19:15:12,Tagesordnungspunkt 18,,,,,comment,"(Norbert Kleinwächter [AfD]: Nein, das stimmt nicht! Wir haben das von Anfang an gesagt!)",16.06,50.16,34.099999999999994,negative,0.006600672844797373,0.9840519428253174,0.0093473419547081
ID203713800,https://de.openparliament.tv/api/v1/media/DE-0200037168,Europäische Union,411,2022-05-19T19:08:21,2022-05-19T19:15:12,Tagesordnungspunkt 18,Anton Hofreiter,main-speaker,GRÜNE,DIE GRÜNEN,speech,"Dann überlegt man sich was, schreibt irgendwas zusammen, anstatt einfach mal zu akzeptieren, dass die Bürgerinnen und Bürger, die große Mehrheit unserer Bevölkerung, schlicht anders denkt als Sie.",38.96,50.16,11.199999999999996,neutral,0.0019587993156164885,0.005600337404757738,0.9924408197402954
ID203713800,https://de.openparliament.tv/api/v1/media/DE-0200037168,Europäische Union,411,2022-05-19T19:08:21,2022-05-19T19:15:12,Tagesordnungspunkt 18,Anton Hofreiter,main-speaker,GRÜNE,DIE GRÜNEN,speech,Akzeptieren Sie das!,50.16,51.36,1.2000000000000028,neutral,0.007701317314058542,0.043907709419727325,0.9483909606933594
ID203713800,https://de.openparliament.tv/api/v1/media/DE-0200037168,Europäische Union,411,2022-05-19T19:08:21,2022-05-19T19:15:12,Tagesordnungspunkt 18,Anton Hofreiter,main-speaker,GRÜNE,DIE GRÜNEN,speech,Nehmen Sie es an!,51.36,52.72,1.3599999999999994,negative,0.0378810279071331,0.8600987195968628,0.10202023386955261
ID203713800,https://de.openparliament.tv/api/v1/media/DE-0200037168,Europäische Union,411,2022-05-19T19:08:21,2022-05-19T19:15:12,Tagesordnungspunkt 18,Anton Hofreiter,main-speaker,GRÜNE,DIE GRÜNEN,speech,"Denken Sie darüber nach, und ändern Sie endlich Ihre Meinung!",52.72,55.68,2.960000000000001,neutral,0.0006047600763849914,0.0012882110895588994,0.9981069564819336
ID203713800,https://de.openparliament.tv/api/v1/media/DE-0200037168,Europäische Union,411,2022-05-19T19:08:21,2022-05-19T19:15:12,Tagesordnungspunkt 18,,,,,comment,"(Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD und der LINKEN und des Abg. Tilman Kuban [CDU/CSU] – Zurufe von der AfD: Nein! Volksabstimmung, Herr Hofreiter! Volksabstimmung! – Da hat jemand nicht zugehört! – Christian Petry [SPD]: Procul asinus clamat!)",52.72,76.32,23.599999999999994,neutral,0.06739435344934464,0.2387765645980835,0.6938290596008301
ID203713800,https://de.openparliament.tv/api/v1/media/DE-0200037168,Europäische Union,411,2022-05-19T19:08:21,2022-05-19T19:15:12,Tagesordnungspunkt 18,Anton Hofreiter,main-speaker,GRÜNE,DIE GRÜNEN,speech,"Aber wir wollen hier nicht weiter über die Verschwörungsmythen einer kleinen Gruppe und zum Glück immer kleiner werdenden Gruppe sprechen, sondern über die Zukunft Europas.",55.68,76.32,20.639999999999993,neutral,0.0003019409778062254,0.0007848044042475522,0.9989132881164551
