speech_id,speech_url,speech_keyword,speech_duration,speech_date_start,speech_date_end,speech_agenda_item_title,sentence_speaker,sentence_speaker_status,sentence_speaker_party,sentence_speaker_faction,sentence_type,sentence_text,sentence_time_start,sentence_time_end,sentence_duration,sentence_sentiment_score,sentence_sentiment_positive_weight,sentence_sentiment_negative_weight,sentence_sentiment_neutral_weight
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,Katharina Dröge,main-speaker,GRÜNE,DIE GRÜNEN,speech,Sehr geehrte Frau Präsidentin!,1.0,19.6,18.6,negative,0.019231420010328293,0.9692500233650208,0.011518583633005619
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,Katharina Dröge,main-speaker,GRÜNE,DIE GRÜNEN,speech,Liebe Kolleginnen und Kollegen!,19.6,23.98,4.379999999999999,positive,0.946783721446991,0.03850653022527695,0.014709698036313057
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,Katharina Dröge,main-speaker,GRÜNE,DIE GRÜNEN,speech,"Sehr geehrter Herr Merz, es gibt einen Punkt in Ihrer Rede, bei dem ich Ihnen zustimmen würde.",23.98,30.04,6.059999999999999,neutral,0.007210954558104277,0.11262218654155731,0.8801668286323547
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,,,,,comment,(Friedrich Merz [CDU/CSU]: Einen nur? Schade! – Matthias W. Birkwald [DIE LINKE]: Immerhin!),23.98,40.92,16.94,negative,0.0181792750954628,0.970845639705658,0.010975101962685585
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,Katharina Dröge,main-speaker,GRÜNE,DIE GRÜNEN,speech,"Wir erleben gerade Krisen, die tatsächlich unser Leben, das Leben der Menschen in Europa, nachhaltig und auf Dauer verändern werden.",30.04,40.92,10.880000000000003,neutral,2.130922621290665e-05,2.6255627744831145e-05,0.9999524354934692
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,Katharina Dröge,main-speaker,GRÜNE,DIE GRÜNEN,speech,"Dazu gehört der Krieg in Europa, der furchtbare Angriffskrieg Russlands gegen die Ukraine, ein Angriffskrieg gegen die Menschen in der Ukraine, aber auch gegen unser aller Sicherheit.",40.92,52.28,11.36,neutral,0.0001679666747804731,0.00041476692422293127,0.9994173049926758
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,Katharina Dröge,main-speaker,GRÜNE,DIE GRÜNEN,speech,"Dazu gehört eine sehr hohe Inflation im Euroraum, die die Menschen belastet,",52.28,58.36,6.079999999999998,neutral,4.215185526845744e-06,8.408117537328508e-06,0.9999873638153076
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,,,,,comment,"(Dr. Alice Weidel [AfD]: Na, wo bleibt denn das Klima?)",52.28,62.9,10.619999999999997,negative,0.02561168186366558,0.9038310647010803,0.07055722922086716
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,Katharina Dröge,main-speaker,GRÜNE,DIE GRÜNEN,speech,"eine Inflation, die insbesondere die Energie- und Lebensmittelpreise betrifft.",58.36,62.9,4.539999999999999,neutral,6.222182037163293e-06,1.2265396435395814e-05,0.9999815225601196
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,Katharina Dröge,main-speaker,GRÜNE,DIE GRÜNEN,speech,"Aber es gibt eine Krise, die Sie zum wiederholten Male nicht angesprochen haben in Ihrer Rede, und das ist die globale, sich verschärfende Klimakrise.",62.9,73.64,10.740000000000002,neutral,3.697565261973068e-06,6.37681614534813e-06,0.9999898672103882
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,,,,,comment,(Dr. Alice Weidel [AfD]: Da ist es ja!),62.9,91.16,28.259999999999998,negative,0.10963842272758484,0.7093044519424438,0.18105711042881012
ID204309200,https://de.openparliament.tv/api/v1/media/DE-0200043018,Europäische Union,573,2022-06-22T13:52:23,2022-06-22T14:01:56,Tagesordnungspunkt 3,Katharina Dröge,main-speaker,GRÜNE,DIE GRÜNEN,speech,"Politik auf der Höhe dieser Zeit zu machen, heißt, in der Lage zu sein, alle Krisen zu erkennen, die wir gerade bearbeiten müssen, zu erkennen, wie diese Krisen zusammenhängen, und zu erkennen, dass wir diese Krisen nur gemeinsam beantworten können.",73.64,91.16,17.519999999999996,neutral,0.0003204020904377103,0.0007844183128327131,0.9988952279090881
