speech_id,speech_url,speech_keyword,speech_duration,speech_date_start,speech_date_end,speech_agenda_item_title,sentence_speaker,sentence_speaker_status,sentence_speaker_party,sentence_speaker_faction,sentence_type,sentence_text,sentence_time_start,sentence_time_end,sentence_duration,sentence_sentiment_score,sentence_sentiment_positive_weight,sentence_sentiment_negative_weight,sentence_sentiment_neutral_weight
ID201402400,https://de.openparliament.tv/api/v1/media/DE-0200014031,Europäische Union,352,2022-01-27T13:03:24,2022-01-27T13:09:16,Tagesordnungspunkt 5,Fabian Funke,main-speaker,SPD,SPD,speech,Sehr geehrter Herr Präsident!,1.0,10.86,9.86,negative,0.008588965982198715,0.9887815117835999,0.002629490802064538
ID201402400,https://de.openparliament.tv/api/v1/media/DE-0200014031,Europäische Union,352,2022-01-27T13:03:24,2022-01-27T13:09:16,Tagesordnungspunkt 5,Fabian Funke,main-speaker,SPD,SPD,speech,Liebe Kolleginnen und Kollegen!,10.86,15.58,4.720000000000001,positive,0.946783721446991,0.03850653022527695,0.014709698036313057
ID201402400,https://de.openparliament.tv/api/v1/media/DE-0200014031,Europäische Union,352,2022-01-27T13:03:24,2022-01-27T13:09:16,Tagesordnungspunkt 5,Fabian Funke,main-speaker,SPD,SPD,speech,"Für meine Generation ist die EU mehr als nur eine abstrakte Struktur, eine politische Organisation oder die Summe von Verwaltungsakten.",15.58,25.56,9.979999999999999,neutral,3.891035703418311e-06,5.991243142489111e-06,0.9999901056289673
ID201402400,https://de.openparliament.tv/api/v1/media/DE-0200014031,Europäische Union,352,2022-01-27T13:03:24,2022-01-27T13:09:16,Tagesordnungspunkt 5,Fabian Funke,main-speaker,SPD,SPD,speech,Die EU ist ein längst nicht mehr wegzudenkender Teil unseres eigenen Lebens geworden.,25.56,30.64,5.080000000000002,neutral,1.0562655916146468e-05,2.6323654310544953e-05,0.9999631643295288
ID201402400,https://de.openparliament.tv/api/v1/media/DE-0200014031,Europäische Union,352,2022-01-27T13:03:24,2022-01-27T13:09:16,Tagesordnungspunkt 5,Fabian Funke,main-speaker,SPD,SPD,speech,Meine Generation kennt Europa gar nicht anders.,30.64,33.8,3.1599999999999966,negative,0.017473405227065086,0.9796618223190308,0.0028647747822105885
ID201402400,https://de.openparliament.tv/api/v1/media/DE-0200014031,Europäische Union,352,2022-01-27T13:03:24,2022-01-27T13:09:16,Tagesordnungspunkt 5,Fabian Funke,main-speaker,SPD,SPD,speech,"Sie ist aufgewachsen mit offenen Grenzen, mit starkem Austausch zwischen den Regionen, mit Schüleraustauschen, Erasmus-Semestern, einer gemeinsamen Währung und einem gemeinsamen Arbeits- und Wirtschaftsraum.",33.8,46.42,12.620000000000005,neutral,3.792591542151058e-06,4.758046088682022e-06,0.9999914169311523
ID201402400,https://de.openparliament.tv/api/v1/media/DE-0200014031,Europäische Union,352,2022-01-27T13:03:24,2022-01-27T13:09:16,Tagesordnungspunkt 5,Fabian Funke,main-speaker,SPD,SPD,speech,Wir können und wollen uns gar nichts anderes mehr vorstellen als dieses gemeinsame Europa unter dem Dach der Europäischen Union.,46.42,54.84,8.420000000000002,neutral,0.0015313529875129461,0.005460301414132118,0.9930083751678467
ID201402400,https://de.openparliament.tv/api/v1/media/DE-0200014031,Europäische Union,352,2022-01-27T13:03:24,2022-01-27T13:09:16,Tagesordnungspunkt 5,Fabian Funke,main-speaker,SPD,SPD,speech,"Sie ist unser Zuhause,",54.84,59.92,5.079999999999998,neutral,0.0009454339160583913,0.0024052357766777277,0.9966493248939514
ID201402400,https://de.openparliament.tv/api/v1/media/DE-0200014031,Europäische Union,352,2022-01-27T13:03:24,2022-01-27T13:09:16,Tagesordnungspunkt 5,,,,,comment,"(Beifall bei der SPD, dem BÜNDNIS 90/DIE GRÜNEN und der FDP)",54.84,73.2,18.36,neutral,0.007401787675917149,0.01881147362291813,0.9737867712974548
ID201402400,https://de.openparliament.tv/api/v1/media/DE-0200014031,Europäische Union,352,2022-01-27T13:03:24,2022-01-27T13:09:16,Tagesordnungspunkt 5,Fabian Funke,main-speaker,SPD,SPD,speech,"besonders für mich als jemand, der in der Grenzregion zu Tschechien wohnt und aufgewachsen ist und sieht, wie diese Länder immer mehr zusammenwachsen, wie Freundschaften entstehen, wie Menschen auf Arbeit pendeln und alles immer enger wird.",59.92,73.2,13.280000000000001,neutral,0.26375842094421387,0.020019246265292168,0.71622234582901
