speech_id,speech_url,speech_keyword,speech_duration,speech_date_start,speech_date_end,speech_agenda_item_title,sentence_speaker,sentence_speaker_status,sentence_speaker_party,sentence_speaker_faction,sentence_type,sentence_text,sentence_time_start,sentence_time_end,sentence_duration,sentence_sentiment_score,sentence_sentiment_positive_weight,sentence_sentiment_negative_weight,sentence_sentiment_neutral_weight
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,Sehr geehrte Frau Präsidentin!,1.0,3.24,2.24,negative,0.019231420010328293,0.9692500233650208,0.011518583633005619
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,Sehr geehrte Frau Ministerin!,3.24,8.12,4.879999999999999,negative,0.015041814185678959,0.9824443459510803,0.0025138340424746275
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,Sehr geehrte Damen und Herren!,13.88,18.82,4.9399999999999995,negative,0.004207466263324022,0.9950461387634277,0.0007464670925401151
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,"Herzlichen Glückwunsch zum Geburtstag: Der
                    achtmilliardste Mensch wurde letzte Woche geboren.",18.82,25.52,6.699999999999999,neutral,0.000755676650442183,0.0018989412346854806,0.9973453879356384
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,Am Tag seiner Geburt wuchs die Weltbevölkerung um durchschnittlich 180 000 Menschen täglich.,25.52,33.3,7.779999999999998,neutral,3.008303337992402e-06,5.7031188589462545e-06,0.9999912977218628
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,"Das sind täglich
                    180 000 neue Möglichkeiten, die Zukunft zu gestalten.",33.3,40.1,6.800000000000004,neutral,0.00011047151201637462,0.00020500479149632156,0.9996845722198486
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,Besonders viele Menschen werden in Afrika südlich der Sahara geboren.,40.1,44.2,4.100000000000001,neutral,3.690888661367353e-06,4.701269517681794e-06,0.9999916553497314
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,"Dort lebt die größte
                    Jugendgeneration aller Zeiten: 43 Prozent der Bevölkerung sind jünger als 15 Jahre.",44.2,52.62,8.419999999999995,neutral,3.3473049825261114e-06,5.158352905709762e-06,0.9999915361404419
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,"In diesen jungen Menschen steckt ein riesiges Potenzial – wenn sie denn die
                    Chance bekommen, es zu entfalten.",52.62,60.7,8.080000000000005,neutral,3.9380201997119e-06,6.253888841456501e-06,0.9999898672103882
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,"Damit die Jugendlichen ihr Leben verantwortungsvoll gestalten können, brauchen sie Gesundheit, Bildung, Aufklärung und Selbstbestimmung; denn wenn sie
                    aufgeklärt sind und einen Job haben, entscheiden sie sich in der Regel für die Anzahl der Kinder, die sie versorgen können.",60.7,78.48,17.78,neutral,4.198828264634358e-06,4.5753572521789465e-06,0.9999911785125732
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,"Auch deshalb bin ich für eine
                    Stärkung von Frauen und Mädchen und ihrer Rechte.",78.48,84.56,6.079999999999998,neutral,0.0002620586601551622,0.0005174779216758907,0.9992204904556274
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,"Wir brauchen eine Verbesserung der reproduktiven und sexuellen Rechte, bessere Müttergesundheit und umfassende
                    Aufklärung.",84.56,96.36,11.799999999999997,neutral,0.0007547767600044608,0.0014902546536177397,0.9977549910545349
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,,,,,comment,"(Beifall bei der FDP, der SPD und dem BÜNDNIS 90/DIE GRÜNEN)",84.56,102.64,18.08,neutral,0.002617944497615099,0.007493812125176191,0.9898882508277893
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,Das Thema Bevölkerungsdynamik hat nicht mit Bevormundung oder Neokolonialismus zu tun.,96.36,102.64,6.280000000000001,neutral,5.068215159553802e-06,1.1875923519255593e-05,0.9999830722808838
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,"Es ist der Versuch, negative Konsequenzen für die betroffenen
                    Länder zu mindern.",102.64,108.5,5.859999999999999,neutral,4.008341420558281e-06,6.805224984418601e-06,0.9999891519546509
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,Ein weiteres wichtiges Thema in diesem Zusammenhang ist die globale Ernährungssicherheit.,108.5,113.8,5.299999999999997,neutral,3.7208176308922702e-06,6.086555458750809e-06,0.9999902248382568
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,Gesundheit,258,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,main-speaker,FDP,FDP,speech,"Der Haushalt macht deutlich: Es ist nicht hinnehmbar, dass
                    mehr als 800 Millionen Menschen auf der Welt Hunger leiden – deutlich mehr als noch vor einigen Jahren.",113.8,124.9,11.100000000000009,neutral,0.0003142039058730006,0.0009138968889601529,0.9987718462944031
