speech_id,speech_url,speech_keyword,speech_duration,speech_date_start,speech_date_end,speech_agenda_item_title,sentence_speaker,sentence_speaker_status,sentence_speaker_party,sentence_speaker_faction,sentence_type,sentence_text,sentence_time_start,sentence_time_end,sentence_duration,sentence_sentiment_score,sentence_sentiment_positive_weight,sentence_sentiment_negative_weight,sentence_sentiment_neutral_weight
ID205103400,https://de.openparliament.tv/api/v1/media/DE-0200051039,Gesundheit,204,2022-09-08T09:52:21,2022-09-08T09:55:45,Einzelplan 15,Martin Sichert,main-speaker,AfD,AfD,speech,Frau Präsidentin!,1.0,2.48,1.48,positive,0.6170027852058411,0.28104719519615173,0.1019500121474266
ID205103400,https://de.openparliament.tv/api/v1/media/DE-0200051039,Gesundheit,204,2022-09-08T09:52:21,2022-09-08T09:55:45,Einzelplan 15,Martin Sichert,main-speaker,AfD,AfD,speech,Meine Damen und Herren!,2.48,12.8,10.32,neutral,0.057334356009960175,0.06691164523363113,0.8757540583610535
ID205103400,https://de.openparliament.tv/api/v1/media/DE-0200051039,Gesundheit,204,2022-09-08T09:52:21,2022-09-08T09:55:45,Einzelplan 15,Martin Sichert,main-speaker,AfD,AfD,speech,"15 Euro bekommt jeder Arzt, wenn er Paxlovid von Pfizer verschreibt – 15 Euro pro Verschreibung, um die
                    Gewinne eines Pharmakonzerns zu steigern, während Millionen Menschen nicht mehr wissen, wie sie Essen, Strom oder Gas bezahlen sollen!",12.8,21.8,9.0,neutral,0.00018578585877548903,0.0004778561706189066,0.999336302280426
ID205103400,https://de.openparliament.tv/api/v1/media/DE-0200051039,Gesundheit,204,2022-09-08T09:52:21,2022-09-08T09:55:45,Einzelplan 15,Martin Sichert,main-speaker,AfD,AfD,speech,"Die Prioritätensetzung
                    dieser Regierung ist völlig falsch.",21.8,24.68,2.879999999999999,neutral,0.0004799273156095296,0.0016450504772365093,0.9978749752044678
ID205103400,https://de.openparliament.tv/api/v1/media/DE-0200051039,Gesundheit,204,2022-09-08T09:52:21,2022-09-08T09:55:45,Einzelplan 15,,,,,comment,"(Beifall bei der AfD – Sepp Müller [CDU/CSU]: Sie wissen, dass das Leben rettet? Jetzt hören Sie mal mit Ihrer Propaganda auf!)",21.8,43.04,21.24,negative,0.006282996851950884,0.9475898146629333,0.04612716659903526
ID205103400,https://de.openparliament.tv/api/v1/media/DE-0200051039,Gesundheit,204,2022-09-08T09:52:21,2022-09-08T09:55:45,Einzelplan 15,Martin Sichert,main-speaker,AfD,AfD,speech,"So wie Sie mit der Gasumlage internationale Großkonzerne und deren Aktionäre finanzieren, genau so versorgen Sie in der Gesundheitspolitik die
                    Pharmakonzerne mit Milliarden.",24.68,43.04,18.36,neutral,4.28730982093839e-06,4.578993411996635e-06,0.9999911785125732
ID205103400,https://de.openparliament.tv/api/v1/media/DE-0200051039,Gesundheit,204,2022-09-08T09:52:21,2022-09-08T09:55:45,Einzelplan 15,,,,,comment,(Christine Aschenberg-Dugnus [FDP]: Meine Güte!),24.68,49.52,24.840000000000003,neutral,0.16495616734027863,0.28883856534957886,0.5462052226066589
ID205103400,https://de.openparliament.tv/api/v1/media/DE-0200051039,Gesundheit,204,2022-09-08T09:52:21,2022-09-08T09:55:45,Einzelplan 15,Martin Sichert,main-speaker,AfD,AfD,speech,"Karl Lauterbach präsentiert sich als Pfizer-Minister, der deren Medikamente ständig über seine Kanäle bewirbt.",43.04,49.52,6.480000000000004,neutral,3.188779601259739e-06,5.3836906772630755e-06,0.9999914169311523
ID205103400,https://de.openparliament.tv/api/v1/media/DE-0200051039,Gesundheit,204,2022-09-08T09:52:21,2022-09-08T09:55:45,Einzelplan 15,Martin Sichert,main-speaker,AfD,AfD,speech,"Deutschland braucht endlich wieder eine
                    Gesundheitspolitik und keine Pharmapolitik.",49.52,52.72,3.1999999999999957,neutral,0.0011406452395021915,0.003402816830202937,0.9954565763473511
ID205103400,https://de.openparliament.tv/api/v1/media/DE-0200051039,Gesundheit,204,2022-09-08T09:52:21,2022-09-08T09:55:45,Einzelplan 15,,,,,comment,(Beifall bei der AfD),49.52,60.0,10.479999999999997,negative,0.005712344776839018,0.9827818274497986,0.011505898088216782
