speech_id,speech_url,speech_keyword,speech_duration,speech_date_start,speech_date_end,speech_agenda_item_title,sentence_speaker,sentence_speaker_status,sentence_speaker_party,sentence_speaker_faction,sentence_type,sentence_text,sentence_time_start,sentence_time_end,sentence_duration,sentence_sentiment_score,sentence_sentiment_positive_weight,sentence_sentiment_negative_weight,sentence_sentiment_neutral_weight
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,"Sehr geehrter, geschätzter Herr Präsident!",1.0,4.84,3.84,negative,0.009388822130858898,0.9567214250564575,0.033889785408973694
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,Liebe Kolleginnen und Kollegen!,4.84,7.56,2.7199999999999998,positive,0.946783721446991,0.03850653022527695,0.014709698036313057
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,"Liebe Besucherinnen und Besucher, schön, dass Sie da sind!",7.56,10.24,2.6800000000000006,neutral,0.0027788488660007715,0.007420464418828487,0.9898006319999695
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,"Wir haben heute von allen Rednerinnen und Rednern gehört, wie dramatisch Long Covid, das Post-Vac-Syndrom und ME/CFS für die Betroffenen sind und wie wichtig es ist, möglichst schnell Fortschritte bei Erforschung und Behandlung zu erzielen.",10.24,23.96,13.72,neutral,3.919801656593336e-06,4.598210125550395e-06,0.9999915361404419
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,"Ich bedanke mich für die zahlreichen Zuschriften auch aus meinem Wahlkreis von Betroffenen, die detailliert ihren Krankheitszustand und den Verlauf ihrer Behandlung beschrieben haben.",23.96,34.56,10.600000000000001,positive,0.5875642895698547,0.015937918797135353,0.39649778604507446
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,Danke!,34.56,35.56,1.0,positive,0.9502186179161072,0.03704898804426193,0.012732347473502159
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,Viele Betroffene haben heute wieder bildlich auf ihre Lage aufmerksam gemacht.,35.56,39.04,3.479999999999997,neutral,5.269232588034356e-06,6.488867711595958e-06,0.9999881982803345
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,"Vor zwei Monaten hatten Betroffene und Aktivistinnen und Aktivisten, die im Namen der Betroffenen sprechen, über 400 Feldbetten hier vor dem Reichstag aufgebaut als Symbol für die Betten, die viele der Betroffenen einen großen Teil des Tages gar nicht mehr verlassen können.",39.04,53.4,14.36,neutral,3.6510109566734172e-06,5.5218702073034365e-06,0.9999908208847046
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,Krankheitserreger machen keinen Halt vor Landesgrenzen.,53.4,57.04,3.6400000000000006,neutral,0.0019052576972171664,0.006662044208496809,0.9914326667785645
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,"Im Europaparlament kämpft der Sozialdemokrat Karsten Lucke für das Thema Long Covid, Post-Vac und ME/CFS, und er war es auch, der es schon sehr früh auf die Tagesordnung des Sonderausschusses im EU-Parlament gebracht hat.",57.04,70.76,13.720000000000006,neutral,4.196257123112446e-06,8.701034857949708e-06,0.9999871253967285
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,"Seitdem macht er auf Verknüpfungen aufmerksam wie die sozialen und finanziellen Folgen für Langzeiterkrankte, den Fachkräftemangel durch Long Covid oder darauf, dass die Freiheit für besonders gefährdete Menschen durch den Wegfall der Anticoronamaßnahmen weiter eingeschränkt wurde.",70.76,88.16,17.39999999999999,neutral,4.216145953250816e-06,4.635934601537883e-06,0.9999911785125732
ID209015600,https://de.openparliament.tv/api/v1/media/DE-0200090047,Covid,181,2023-03-15T17:57:42+01:00,2023-03-15T18:00:43+01:00,Tagesordnungspunkt 4,Maja Wallstein,main-speaker,SPD,SPD,speech,Karsten Lucke hat für uns Sozialdemokratinnen und Sozialdemokraten den Themenkomplex im EU-Parlament gesetzt.,88.16,93.84,5.680000000000007,neutral,5.51467974219122e-06,9.640096322982572e-06,0.999984860420227
