speech_id,speech_url,speech_keyword,speech_duration,speech_date_start,speech_date_end,speech_agenda_item_title,sentence_speaker,sentence_speaker_status,sentence_speaker_party,sentence_speaker_faction,sentence_type,sentence_text,sentence_time_start,sentence_time_end,sentence_duration,sentence_sentiment_score,sentence_sentiment_positive_weight,sentence_sentiment_negative_weight,sentence_sentiment_neutral_weight
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,Herr Präsident!,1.0,13.78,12.78,negative,0.35475099086761475,0.5480030179023743,0.09724605083465576
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,Liebe Kolleginnen und Kollegen!,13.78,17.96,4.1800000000000015,positive,0.946783721446991,0.03850653022527695,0.014709698036313057
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,"Erlauben Sie mir, zwei Punkte anzusprechen, bevor ich auf den Haushalt eingehe:",17.96,25.6,7.640000000000001,neutral,0.01936156116425991,0.1437561959028244,0.8368822336196899
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,Zum Thema Pflegebonus.,25.6,27.16,1.5599999999999987,neutral,0.059507668018341064,0.14812582731246948,0.7923665046691895
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,Ich kann nur die Meinung von Herrn Gürpinar und natürlich auch von Tino Sorge teilen.,27.16,35.92,8.760000000000002,neutral,0.0011878545628860593,0.0030454162042587996,0.9957667589187622
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,"Wir bekommen dazu extrem viele
                    Zuschriften.",35.92,38.84,2.9200000000000017,negative,0.015238625928759575,0.8986649513244629,0.08609643578529358
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,"Deshalb verstehe ich es so, Herr Minister: Wir bündeln das Ganze, und wir lassen Ihnen das zukommen.",38.84,51.8,12.959999999999994,neutral,0.0025060251355171204,0.007555591873824596,0.9899383783340454
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,"Dann schauen wir, ob da etwas zu machen oder
                    nachzubessern ist.",51.8,58.12,6.32,neutral,0.34735092520713806,0.0619761198759079,0.5906729102134705
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,– Erster Punkt.,58.12,59.48,1.3599999999999994,positive,0.9923949241638184,0.007528575137257576,7.659466791665182e-05
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,,,,,comment,(Beifall bei der CDU/CSU sowie bei Abgeordneten der LINKEN),58.12,62.04,3.9200000000000017,neutral,9.592670539859682e-05,0.0002518468245398253,0.9996522665023804
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,Zweiter Punkt.,59.48,62.04,2.5600000000000023,negative,0.09408416599035263,0.9053980708122253,0.0005177144194021821
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,"Frau Lütke, Sie haben das Thema Cannabis angesprochen.",62.04,66.04,4.000000000000007,neutral,9.200884960591793e-05,0.0002454868226777762,0.9996625185012817
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,"Ich muss Ihnen hier einfach widersprechen, weil es in meinen Augen inhaltlich
                    falsch ist.",66.04,70.76,4.719999999999999,negative,0.010391672141849995,0.9860721826553345,0.0035361109767109156
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,"Wenn Sie in der Ampel Kinder und Jugendliche vor Zucker schützen wollen und somit Schokoriegel und alles, was dazugehört, aus den Kassenbereichen
                    verbannen, aber gleichzeitig Cannabis legalisieren, kann ich nur sagen: Das ist falsch.",70.76,85.76,15.0,neutral,0.0018033013911917806,0.007718827575445175,0.9904779195785522
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,,,,,comment,(Beifall bei Abgeordneten der CDU/CSU),70.76,88.92,18.159999999999997,neutral,0.0011187662603333592,0.0032746659126132727,0.9956066012382507
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,Das ist inhaltlich falsch.,85.76,88.92,3.1599999999999966,negative,0.0037827554624527693,0.9881256818771362,0.008091547526419163
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,Erich Irlstorfer,main-speaker,CSU,CDU/CSU,speech,"Deshalb wäre es gut, wenn Sie sich die bayerischen Vorschläge noch mal zu Gemüte führen.",88.92,100.56,11.64,neutral,0.003590926993638277,0.008045175112783909,0.9883638620376587
ID207004500,https://de.openparliament.tv/api/v1/media/DE-0200070049,Covid,335,2022-11-24T12:36:20+01:00,2022-11-24T12:41:55+01:00,Einzelplan 15,,,,,comment,"(Maria Klein-Schmeink [BÜNDNIS 90/DIE GRÜNEN]: Wir schützen Kinder und Jugendliche! – Christine Aschenberg-Dugnus [FDP]: Anscheinend haben Sie
                    keine!)",88.92,102.68,13.760000000000005,neutral,0.005059969611465931,0.016921378672122955,0.9780187010765076
