speech_id,speech_url,speech_keyword,speech_duration,speech_date_start,speech_date_end,speech_agenda_item_title,sentence_speaker,sentence_speaker_status,sentence_speaker_party,sentence_speaker_faction,sentence_type,sentence_text,sentence_time_start,sentence_time_end,sentence_duration,sentence_sentiment_score,sentence_sentiment_positive_weight,sentence_sentiment_negative_weight,sentence_sentiment_neutral_weight
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,René Springer,main-speaker,AfD,AfD,speech,"Vielen Dank, Frau Präsidentin.",1.0,4.2,3.2,positive,0.9190573692321777,0.05139559879899025,0.029547037556767464
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,René Springer,main-speaker,AfD,AfD,speech,"– Sehr geehrter Herr Dr. Miersch, Sie haben Ihre Rede damit begonnen, sich mit der Aussage an den Landwirtschaftsminister zu wenden, dass er für jedes Vorhaben die volle Unterstützung habe.",4.2,17.12,12.920000000000002,neutral,1.680726563790813e-05,4.8323996452381834e-05,0.9999349117279053
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,René Springer,main-speaker,AfD,AfD,speech,"Nun, eines seiner Vorhaben ist, sich für höhere Lebensmittelpreise einzusetzen – und das angesichts einer Inflationsentwicklung in Deutschland, die für viele Menschen sehr beunruhigend ist.",17.12,29.36,12.239999999999998,neutral,1.109361164708389e-05,2.0955307263648137e-05,0.9999679327011108
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,René Springer,main-speaker,AfD,AfD,speech,"Die Inflation liegt inzwischen bei 5,3 Prozent; die Lebensmittelpreise sind um 6 Prozent gestiegen.",29.36,36.04,6.68,neutral,5.773609700554516e-06,1.0598088010738138e-05,0.9999836683273315
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,René Springer,main-speaker,AfD,AfD,speech,"Wir haben in Deutschland 7 Millionen Menschen, die Sozialleistungen beantragen müssen, wir haben 13,4 Millionen Menschen, die von Armut bedroht sind, jeder Fünfte arbeitet im Niedriglohnsektor.",36.04,49.08,13.04,neutral,0.004166578408330679,0.02706797420978546,0.9687654972076416
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,René Springer,main-speaker,AfD,AfD,speech,"Da ist das Budget auf Kante genäht; da ist gar kein Geld mehr für weitere Ausgaben, insbesondere deshalb nicht, weil aufgrund der grünen Ideologie und, zugegeben, auch anderer Effekte der Diesel inzwischen unbezahlbar ist.",49.08,60.56,11.480000000000004,neutral,0.0025890518445521593,0.012391116470098495,0.9850198030471802
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,,,,,comment,"(Susanne Mittag [SPD]: Wollen Sie eine Rede halten, oder was?)",49.08,72.8,23.72,neutral,0.011066253297030926,0.06095584109425545,0.9279778599739075
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,René Springer,main-speaker,AfD,AfD,speech,"Jetzt meine Frage an Sie – es ist eine ganz einfache Ja/Nein-Frage –: Sind Sie auch für höhere Lebensmittelpreise, obwohl Ihr Kanzler mit dem Thema „Soziale Gerechtigkeit“ in den Wahlkampf gezogen ist?",60.56,72.8,12.239999999999995,neutral,0.008020731620490551,0.03336726874113083,0.9586120843887329
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,René Springer,main-speaker,AfD,AfD,speech,Danke schön.,72.8,73.74,0.9399999999999977,neutral,0.3955616354942322,0.20156794786453247,0.40287044644355774
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,Petra Pau,vice-president,DIE LINKE,DIE LINKE,speech,Möchten Sie erwidern?,73.74,75.6,1.8599999999999994,neutral,0.004882308654487133,0.018966352567076683,0.9761512875556946
ID201202300,https://de.openparliament.tv/api/v1/media/DE-0200012028,Budget,77,2022-01-14T10:14:16,2022-01-14T10:15:33,Tagesordnungspunkt 2,Petra Pau,vice-president,DIE LINKE,DIE LINKE,speech,– Dann haben Sie das Wort.,75.6,76.96,1.3599999999999994,neutral,2.868741466954816e-05,9.238005441147834e-05,0.9998788833618164
